Patient,Session,File,Motion Mean,Motion Std,Motion Max,Motion Min,Motion P10,Motion P50,Motion P90,Jacobian Mean,Jacobian Std,Jacobian Min,Jacobian % Negative,Harmonic Energy,QA_JAC0,QA_JAC2,QA_HE,QA_Passed
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F91_M92.nii,1.5190625611709965,5.725816881325411,83.59084649194966,0.0018241060001722887,0.1023490891934018,0.32436946877490713,1.7620467467421421,1.0182805472006478,3.2141524504116363,-341.9927787785564,0.02643125,1.7280322396931733,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F92_M93.nii,1.1167159745123216,2.6814852090843244,38.901490772040596,0.0014837309935107352,0.09670959920541004,0.367641604713315,2.292087899326142,0.9774569742378453,0.9697998982154562,-65.43552021445545,0.02166796875,0.7381221664946829,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F93_M94.nii,1.6074583358511445,5.383466703275912,74.51588032344463,0.0005640255001398439,0.10105682455023382,0.34295153672286893,2.4521446184633238,0.9606984485352161,4.467629892565615,-456.95379542379715,0.025409375,1.8995600610882015,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F94_M95.nii,2.7971992062029747,8.34212323068008,105.71516290169824,0.0012543197631753786,0.1019712594941185,0.3958821476880463,5.445686802863346,0.8904816301462466,5.547835233015952,-524.9448729265393,0.05205546875,3.3903726019795264,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F95_M96.nii,1.6062889290855533,5.159642839906837,56.05096148832095,0.0009455255624055768,0.10144111219804255,0.35133116611001985,2.121658654765488,0.9630443456224103,2.0154398962459226,-239.49489404540248,0.0305765625,1.2967205319881019,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F96_M97.nii,1.9792305102187744,6.714999352445234,86.2840643364407,0.0014691912204363993,0.0880118036507659,0.32497311647909166,2.7075457838500205,0.9586010331009733,5.114688173936983,-427.9094745291952,0.0341515625,2.349982578928765,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F97_M98.nii,0.9525763849994746,2.772938234314835,44.28255975283506,0.0009098185095538455,0.09075505218878742,0.3156715611217107,1.6722766023329343,0.9870812317259579,1.0524220349384321,-109.43245522701953,0.0164375,0.7216799111672881,False,True,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F98_M99.nii,1.4815974614764909,3.867349829860855,49.04579037548019,0.0009395093142448933,0.10258457264244265,0.3542629631881507,2.9342996794987157,0.9717813001895506,1.5616672634246742,-144.07915169317673,0.030921875,1.1545140671730996,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F99_M100.nii,1.2991076405190347,3.9602943142251474,62.19449839374123,0.0014941570496513276,0.08713401544806305,0.3021458690370633,2.2351659187787414,0.9935398140835802,2.0413810059129176,-121.45730241938328,0.0260328125,1.381382429055727,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F9_M10.nii,1.0365839500925975,2.8277399624076613,47.339746488084096,0.0021758921041534086,0.10043729835607819,0.3546931183848886,1.8679960119299384,0.9873243572441229,0.9588468529635676,-80.35790029068086,0.0206671875,0.7775882616584665,False,False,True,False
